Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,  70,        5.86,        0.00,   0,0, 47841287.800,131721.2878,   88.7,-1.54256e+002, 1.05985e+003, 1.67450e+003, 1.72896e+003, 5.39309e+002, 5.97590e+003, 9.12537e+003, 1.76406e+004, 2.91656e+004, 2.92872e+004, 5.56925e+004
 0,  71,        5.94,        0.00,   0,0, 47841387.900,131721.3879,   88.1,-2.49024e+002, 1.03919e+003, 1.06219e+002, 2.65377e+003,-2.77565e+002, 6.84129e+003, 9.12270e+003, 1.66807e+004, 2.87894e+004, 2.97436e+004, 5.69586e+004
 0,  72,        6.03,        0.00,   0,0, 47841487.900,131721.4879,   87.7,-2.89979e+002, 8.76779e+002,-6.54422e+002, 3.05290e+003,-1.26499e+003, 5.60703e+003, 8.46922e+003, 1.64763e+004, 2.84524e+004, 3.05600e+004, 5.65730e+004
 0,  73,        6.11,        0.00,   0,0, 47841587.900,131721.5879,   91.0,-2.92983e+002, 8.43000e+002, 2.68436e+002, 3.34017e+003,-1.88014e+003, 2.31120e+003, 8.62962e+003, 1.69508e+004, 2.85103e+004, 3.16748e+004, 5.51199e+004
 0,  74,        6.19,        0.00,   0,0, 47841687.900,131721.6879,   81.6,-1.90232e+002, 1.14564e+003, 8.42889e+002, 3.26570e+003,-1.33378e+003, 2.11329e+003, 8.57196e+003, 1.69282e+004, 2.81948e+004, 3.23497e+004, 5.58025e+004
 0,  75,        6.28,        0.00,   0,0, 47841787.900,131721.7879,   86.6, 8.55796e+000, 9.96049e+002, 1.36584e+003, 3.33727e+003, 1.31051e+003, 1.16019e+003, 8.43809e+003, 1.57309e+004, 2.66924e+004, 3.19372e+004, 5.31616e+004
 0,  76,        6.36,        0.00,   0,0, 47841887.900,131721.8879,   92.9,-6.02669e+001, 6.38328e+002, 3.39892e+002, 2.00174e+003, 2.28753e+003, 3.02519e+003, 7.47588e+003, 1.36078e+004, 2.46289e+004, 3.03972e+004, 4.96703e+004
 0,  77,        6.44,        0.00,   0,0, 47841987.900,131721.9879,   93.7,-2.17601e+002, 1.02403e+003,-7.75682e+002, 1.47418e+003, 6.16918e+002, 7.18197e+003, 6.67626e+003, 1.15712e+004, 2.31235e+004, 2.86697e+004, 4.99210e+004
 0,  78,        6.53,        0.00,   0,0, 47842087.900,131722.0879,   95.7,-3.72687e+002, 9.87094e+002,-1.63515e+002, 2.37737e+003,-1.50355e+003, 1.11950e+004, 5.80485e+003, 1.16683e+004, 2.19514e+004, 2.74055e+004, 5.36333e+004
 0,  79,        6.61,        0.00,   0,0, 47842187.900,131722.1879,   98.1,-3.91078e+002, 8.90918e+002, 1.22645e+003, 2.77239e+003, 2.27384e+002, 1.16097e+004, 5.01741e+003, 1.22700e+004, 2.06858e+004, 2.63224e+004, 5.38654e+004
 0,  80,        6.69,        0.00,   0,0, 47842287.900,131722.2879,  101.8,-3.59050e+002, 7.80358e+002, 1.01615e+003, 2.73954e+003, 3.76157e+003, 1.01842e+004, 4.29156e+003, 1.18031e+004, 1.98250e+004, 2.56186e+004, 5.11258e+004
 0,  81,        6.78,        0.00,   0,0, 47842387.900,131722.3879,  103.0,-4.76772e+002, 5.20746e+002, 1.85719e+003, 1.23291e+003, 3.85213e+003, 4.73568e+003, 3.68275e+003, 1.12046e+004, 1.84303e+004, 2.44839e+004, 4.21778e+004
 0,  82,        6.86,        0.00,   0,0, 47842487.900,131722.4879,  104.4,-3.00392e+002, 5.94082e+002, 2.18536e+003, 3.47783e+002, 4.18143e+002,-1.60154e+003, 4.08589e+003, 1.05478e+004, 1.71632e+004, 2.30191e+004, 3.29072e+004
 0,  83,        6.95,        0.00,   0,0, 47842587.900,131722.5879,  104.5,-7.57576e+001, 8.90312e+002, 8.11502e+002, 6.12974e+002,-2.81047e+003,-4.09335e+003, 3.60217e+003, 9.85267e+003, 1.64910e+004, 2.15522e+004, 2.88148e+004
 0,  84,        7.03,        0.00,   0,0, 47842687.900,131722.6879,  104.5,-1.83087e+002, 7.63904e+002,-3.18490e+002, 8.69533e+002,-2.90124e+003,-5.17992e+003, 4.14810e+003, 1.00980e+004, 1.61181e+004, 2.09251e+004, 2.74766e+004
 0,  85,        7.11,        0.00,   0,0, 47842787.900,131722.7879,  107.6,-5.53429e+002, 8.83246e+002,-1.34331e+003, 1.61256e+003, 3.42714e+003,-2.88927e+003, 4.96053e+003, 1.02972e+004, 1.60758e+004, 2.09104e+004, 3.08142e+004
 0,  86,        7.20,        0.00,   0,0, 47842887.900,131722.8879,   96.8,-2.54231e+002, 9.66189e+002,-1.87459e+003, 1.91029e+003, 4.35759e+003,-2.14078e+003, 2.86240e+003, 7.97052e+003, 1.64887e+004, 2.09017e+004, 2.96079e+004
 0,  87,        7.28,        0.00,   0,0, 47842987.900,131722.9879,  103.2,-3.94354e+002, 7.49907e+002,-3.72009e+002, 9.16431e+002,-7.64710e+002,-5.68595e+003, 7.41993e+002, 7.49835e+003, 1.72623e+004, 2.15871e+004, 2.50658e+004
 0,  88,        7.36,        0.00,   0,0, 47843087.900,131723.0879,  106.1,-7.52313e+002, 9.04842e+002, 4.73447e+002, 9.64111e+001, 3.29059e+003,-3.22362e+003, 6.22645e+002, 8.71213e+003, 1.84395e+004, 2.28128e+004, 2.93026e+004
 0,  89,        7.45,        0.00,   0,0, 47843187.900,131723.1879,  107.8,-4.43003e+002, 1.20695e+003,-7.47889e+001,-1.85721e+002, 6.16960e+003, 5.01988e+003, 1.38129e+003, 9.62004e+003, 2.01951e+004, 2.34186e+004, 3.90798e+004
 0,  90,        7.53,        0.00,   0,0, 47843287.900,131723.2879,  109.2,-1.98623e+002, 8.48560e+002, 1.75114e+001, 3.91493e+002, 7.89785e+003, 3.21044e+003, 3.03744e+003, 1.27358e+004, 2.17492e+004, 2.43795e+004, 4.15658e+004
 0,  91,        7.62,        0.00,   0,0, 47843387.900,131723.3879,  111.5,-5.77009e+002, 4.79312e+002, 9.11319e+002, 1.39288e+003, 1.07441e+004, 2.97975e+002, 3.88106e+003, 1.48991e+004, 2.34613e+004, 2.56977e+004, 4.27669e+004
 0,  92,        7.70,        0.00,   0,0, 47843487.900,131723.4879,  117.0,-5.56644e+002, 8.61065e+002, 1.39066e+003, 1.11958e+003, 9.02193e+003, 6.89369e+002, 5.95464e+003, 1.58902e+004, 2.57393e+004, 2.68895e+004, 4.54497e+004
 0,  93,        7.78,        0.00,   0,0, 47843587.900,131723.5879,  119.0,-5.11401e+002, 9.76189e+002, 1.83916e+003, 1.05958e+003, 4.79272e+003, 1.70608e+003, 8.44520e+003, 1.58025e+004, 2.86573e+004, 2.88902e+004, 4.84346e+004
 0,  94,        7.87,        0.00,   0,0, 47843687.900,131723.6879,  120.9,-5.73662e+002, 8.91606e+002, 1.02131e+003, 1.24402e+003,-7.78465e+002, 5.24860e+003, 8.50765e+003, 1.69799e+004, 3.06898e+004, 3.03880e+004, 5.47521e+004
 0,  95,        7.95,        0.00,   0,0, 47843787.900,131723.7879,  122.8,-3.02694e+002, 8.00453e+002, 2.00125e+002, 3.11138e+003,-1.05512e+003, 7.69192e+003, 8.45285e+003, 1.89529e+004, 3.28944e+004, 3.23386e+004, 6.28953e+004
